label,message,length,punct
spam,WIN a brand new iPhone! You're one of 576 selected participants. Complete survey to claim your prize!,101,3
spam,Congratulations! Complete our quick 2-minute survey and win $1456 cash prize. Only 172 spots left!,98,3
spam,Earn $795 by completing our market research survey. Only takes 5 minutes. Limited time offer!,93,3
spam,You've been chosen for our exclusive survey! Win a $319 Walmart gift card by sharing your opinion. Start now!,109,3
spam,Earn $712 by completing our market research survey. Only takes 5 minutes. Limited time offer!,93,3
spam,Earn $401 by completing our market research survey. Only takes 5 minutes. Limited time offer!,93,3
spam,WIN a brand new iPhone! You're one of 640 selected participants. Complete survey to claim your prize!,101,3
spam,Earn $288 by completing our market research survey. Only takes 5 minutes. Limited time offer!,93,3
spam,You've been chosen for our exclusive survey! Win a $298 Walmart gift card by sharing your opinion. Start now!,109,3
spam,WIN a brand new iPhone! You're one of 629 selected participants. Complete survey to claim your prize!,101,3
spam,You've been chosen for our exclusive survey! Win a $298 Walmart gift card by sharing your opinion. Start now!,109,3
spam,Get paid $78 for your valuable opinion! Take our survey and receive payment within 24 hours. Start earning now!,111,3
spam,Earn $299 by completing our market research survey. Only takes 5 minutes. Limited time offer!,93,3
spam,You've been chosen for our exclusive survey! Win a $246 Walmart gift card by sharing your opinion. Start now!,109,3
spam,You've been chosen for our exclusive survey! Win a $301 Walmart gift card by sharing your opinion. Start now!,109,3
spam,You've been chosen for our exclusive survey! Win a $424 Walmart gift card by sharing your opinion. Start now!,109,3
spam,WIN a brand new iPhone! You're one of 656 selected participants. Complete survey to claim your prize!,101,3
spam,Earn $608 by completing our market research survey. Only takes 5 minutes. Limited time offer!,93,3
spam,WIN a brand new iPhone! You're one of 884 selected participants. Complete survey to claim your prize!,101,3
spam,Congratulations! Complete our quick 2-minute survey and win $1175 cash prize. Only 168 spots left!,98,3
spam,Get paid $71 for your valuable opinion! Take our survey and receive payment within 24 hours. Start earning now!,111,3
spam,Get paid $66 for your valuable opinion! Take our survey and receive payment within 24 hours. Start earning now!,111,3
spam,Earn $483 by completing our market research survey. Only takes 5 minutes. Limited time offer!,93,3
spam,You've been chosen for our exclusive survey! Win a $439 Walmart gift card by sharing your opinion. Start now!,109,3
spam,Premium antivirus software worth $112 is FREE for life! Protect your computer with enterprise-grade security.,109,2
spam,Windows 11 Pro license worth $240 is FREE today only! Upgrade your system with genuine Microsoft software.,106,2
spam,Premium antivirus software worth $171 is FREE for life! Protect your computer with enterprise-grade security.,109,2
spam,Windows 11 Pro license worth $221 is FREE today only! Upgrade your system with genuine Microsoft software.,106,2
spam,"Limited time! Get premium software worth $905 absolutely FREE! Download includes full license key. Hurry, offer expires soon!",125,5
spam,"Limited time! Get premium software worth $464 absolutely FREE! Download includes full license key. Hurry, offer expires soon!",125,5
spam,"Adobe Creative Suite normally $621 is FREE for the next 24 hours! Get Photoshop, Illustrator, and more!",103,4
spam,Microsoft Office Professional license worth $573 is FREE today! Download genuine software with lifetime license.,112,2
spam,Windows 11 Pro license worth $355 is FREE today only! Upgrade your system with genuine Microsoft software.,106,2
spam,"Limited time! Get premium software worth $436 absolutely FREE! Download includes full license key. Hurry, offer expires soon!",125,5
spam,"Adobe Creative Suite normally $982 is FREE for the next 24 hours! Get Photoshop, Illustrator, and more!",103,4
spam,Premium antivirus software worth $180 is FREE for life! Protect your computer with enterprise-grade security.,109,2
spam,Premium antivirus software worth $240 is FREE for life! Protect your computer with enterprise-grade security.,109,2
spam,Premium antivirus software worth $398 is FREE for life! Protect your computer with enterprise-grade security.,109,2
spam,Microsoft Office Professional license worth $361 is FREE today! Download genuine software with lifetime license.,112,2
spam,Microsoft Office Professional license worth $588 is FREE today! Download genuine software with lifetime license.,112,2
spam,Premium antivirus software worth $134 is FREE for life! Protect your computer with enterprise-grade security.,109,2
spam,Premium antivirus software worth $397 is FREE for life! Protect your computer with enterprise-grade security.,109,2
spam,"Limited time! Get premium software worth $828 absolutely FREE! Download includes full license key. Hurry, offer expires soon!",125,5
spam,"Adobe Creative Suite normally $1123 is FREE for the next 24 hours! Get Photoshop, Illustrator, and more!",104,4
spam,Microsoft Office Professional license worth $478 is FREE today! Download genuine software with lifetime license.,112,2
spam,"Limited time! Get premium software worth $282 absolutely FREE! Download includes full license key. Hurry, offer expires soon!",125,5
spam,Premium antivirus software worth $292 is FREE for life! Protect your computer with enterprise-grade security.,109,2
spam,Windows 11 Pro license worth $374 is FREE today only! Upgrade your system with genuine Microsoft software.,106,2
spam,Premium antivirus software worth $355 is FREE for life! Protect your computer with enterprise-grade security.,109,2
spam,Windows 11 Pro license worth $313 is FREE today only! Upgrade your system with genuine Microsoft software.,106,2
spam,"Adobe Creative Suite normally $784 is FREE for the next 24 hours! Get Photoshop, Illustrator, and more!",103,4
spam,Microsoft Office Professional license worth $598 is FREE today! Download genuine software with lifetime license.,112,2
spam,Microsoft Office Professional license worth $465 is FREE today! Download genuine software with lifetime license.,112,2
spam,"Limited time! Get premium software worth $361 absolutely FREE! Download includes full license key. Hurry, offer expires soon!",125,5
spam,Premium antivirus software worth $294 is FREE for life! Protect your computer with enterprise-grade security.,109,2
spam,"Adobe Creative Suite normally $759 is FREE for the next 24 hours! Get Photoshop, Illustrator, and more!",103,4
